codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_rubrica,tipo_fonte,codigo_fonte,descricao_rubrica,valor_previsto
048,201100,06,06  ,111202000000,0,00       ,IMPOSTO SOBRE A PROPRIEDADE PREDIAL TERRITORIAL URBANA,350000.0
048,201100,06,06  ,111204310000,0,00       ,IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE RENDIMENTOS DO TRABALHO,300000.0
048,201100,06,06  ,111204340000,0,00       ,IMPOSTO DE RENDA RETIDO NAS FONTES SOBRE OUTROS RENDIMENTOS,41958.0
048,201100,06,06  ,111208000000,0,00       ,IMPOSTO SOBRE TRANSMISSAO DE BENS IMOVEIS - ITBI,150000.0
048,201100,06,06  ,111305010000,0,00       ,IMPOSTO SOBRE SERVICOS DE QUALQUER NATUREZA,800000.0
048,201100,06,06  ,112199000000,0,00       ,OUTRAS TAXAS PELO EXERCICIO DO PODER DE POLICIA,80000.0
048,201100,06,06  ,112299000000,0,00       ,OUTRAS TAXAS PELA PRESTACAO DE SERVICOS,200000.0
048,201100,06,06  ,122029000000,0,00       ,CONTRIBUICAO PARA O CUSTEIO DO SERVICO DE ILUMINACAO PUBLICA,0.0
048,201100,06,06  ,132501020000,0,00       ,REC. DE REM. DE DEP. BANC. DE REC. VINC. - FUNDEB,30000.0
048,201100,06,06  ,132501030000,0,00       ,REC. DE REM. DE DEP. BANC. DE REC. VINC. - FUNDO DE SAUDE,60000.0
048,201100,06,06  ,132501050000,0,00       ,REC. DE REM. DE DEP. BANC. DE REC. VINC. - MDE,30000.0
048,201100,06,06  ,132501100000,0,00       ,REC. DE REC. DE DEP. BANC. DE REC. VINC. - FNAS,50000.0
048,201100,06,06  ,132501990000,0,00       ,REM. DE OUTROS DEP. BANC.DE RECUR. VINCULADO,20000.0
048,201100,06,06  ,132502990000,0,00       ,REMUNERACAO DE OUTROS DEPOSITOS DE RECURSOS NAO VINCULADOS,60000.0
048,201100,06,06  ,139000000000,0,00       ,OUTRAS RECEITAS PATRIMONIAIS,1000.0
048,201100,06,06  ,160099000000,0,00       ,OUTROS SERVICOS,5000.0
048,201100,06,06  ,172101020000,0,00       ,COTA-PARTE DO FUNDO DE PARTICIPACAO DOS MUNICIPIOS,24502972.5
048,201100,06,06  ,172101050000,0,00       ,COTA-PARTE DO IMPOSTO SOBRE A PROPRIEDADE TERRITORIAL RURAL,2000.0
048,201100,06,06  ,172109030000,0,00       ,TRANSFERENCIA SIMPLES NACIONAL - SNA,0.0
048,201100,06,06  ,172122200000,0,00       ,COTA-PARTE DA COMPENSACAO FINANCEIRA DE RECURSOS MINERAIS,30000.0
048,201100,06,06  ,172122300000,0,00       ,COTA-PARTE ROYALTIES-COMPEN.FINANC.PELA PRODUC.PETRO-LEI 7.990/89,15000.0
048,201100,06,06  ,172122700000,0,00       ,COTA-PARTE DO FUNDO ESPECIAL DO PETROLEO - FEP,230000.0
048,201100,06,06  ,172133111000,0,00       ,PISO DE ATENCAO BASICA FIXO (PAB FIXO),1500000.0
048,201100,06,06  ,172133113100,0,00       ,SAUDE DA FAMILIA,1400000.0
048,201100,06,06  ,172133113200,0,00       ,AGENTES COMUNITARIOS DE SAUDE,1350000.0
048,201100,06,06  ,172133113300,0,00       ,SAUDE BUCAL,300000.0
048,201100,06,06  ,172133121100,0,00       ,TETO FINANCEIRO,8200000.0
048,201100,06,06  ,172133131000,0,00       ,VIGILANCIA EPIDEMIOLOGICA E AMBIENTAL EM SAUDE,350000.0
048,201100,06,06  ,172133132000,0,00       ,VIGILANCIA SANITARIA,15000.0
048,201100,06,06  ,172133990000,0,00       ,OUTROS PROGRAMAS FINANC. POR TRANSF. FUNDO A FUNDO,300000.0
048,201100,06,06  ,172134010000,0,00       ,TRANSF.UNIAO-LOAS-PROGR.ACAO CONTINUADA,1000000.0
048,201100,06,06  ,172135010000,0,00       ,TRANSFERENCIAS DO SALARIO-EDUCACAO,300000.0
048,201100,06,06  ,172135020000,0,00       ,TRANSFERENCIAS DIRETAS DO FNDE - PROG. DINHEIRO DIRETO NA ESCOLA,15000.0
048,201100,06,06  ,172135030000,0,00       ,TRANSFERENCIAS DIRETA DO FNDE-PROG. NACIONAL ALIMENTACAO ESCOLAR,700000.0
048,201100,06,06  ,172135040000,0,00       ,TRAN.DIR.FNDE REF.AO PROGR.NACIONAL DE APOIO TRANSP.ESCOLAR-PNATE,400000.0
048,201100,06,06  ,172135050000,0,00       ,TRANSFERENCIA DO FNDE - BRASIL ALFABETIZADO,60000.0
048,201100,06,06  ,172135990000,0,00       ,OUTRAS TRANSF. DIR. FUND. NACIO. DESENVOLVIMENTO DA EDUCACAO-FNDE,100000.0
048,201100,06,06  ,172136000000,0,00       ,TRANSFERENCIA FINANCEIRA DO ICMS - DESONERACAO - LC. No 87/96,25000.0
048,201100,06,06  ,172199010000,0,00       ,TRANSFERENCIA SIMPLES NACIONAL,200000.0
048,201100,06,06  ,172199990000,0,00       ,DEMAIS TRANSFERENCIAS DA UNIAO,1200000.0
048,201100,06,06  ,172201010000,0,00       ,COTA-PARTE DO ICMS,4200000.0
048,201100,06,06  ,172201020000,0,00       ,COTA-PARTE DO IPVA,1200000.0
048,201100,06,06  ,172201040000,0,00       ,COTA-PARTE DO IPI SOBRE EXPORTACAO,18000.0
048,201100,06,06  ,172201130000,0,00       ,COTA-PARTE DA CONTRIBUICAO DE INTERVENCAO NO DOMINIO ECONOMICO,220000.0
048,201100,06,06  ,172201140000,0,00       ,TRANSFERENCIA - FEX AUXILIO FINAN. P/ FOM. EXP.,0.0
048,201100,06,06  ,172299000000,0,00       ,OUTRAS TRANSFERENCIAS DOS ESTADOS,200000.0
048,201100,06,06  ,172401000000,0,00       ,TRANSF.RECUR.DO FUNDO DE MAN.DESENV. DA EDUCACAO BASICA - FUNDEB,15500000.0
048,201100,06,06  ,172402000000,0,00       ,TRANSFERENCIA DE RECURSOS DA COMPLEMENTACAO DA UNIAO AO FUNDEB,4600000.0
048,201100,06,06  ,176199000000,0,00       ,OUTRAS TRANSFERENCIAS DE CONVENIOS DA UNIAO,1100000.0
048,201100,06,06  ,176299000000,0,00       ,OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS,686000.0
048,201100,06,06  ,191138000000,0,00       ,MULTAS E JUROS DE MORA DO IPTU,1000.0
048,201100,06,06  ,191948000000,0,00       ,MULTAS APLICADAS PELOS TRIBUNAIS DE CONTAS,20000.0
048,201100,06,06  ,192199000000,0,00       ,OUTRAS INDENIZACOES,1000.0
048,201100,06,06  ,192299000000,0,00       ,OUTRAS RESTITUICOES,10000.0
048,201100,06,06  ,193111000000,0,00       ,RECEITA DA DIVIDA ATIVA DO I.P.T.U.,130664.0
048,201100,06,06  ,193199010000,0,00       ,RECEITA DA DIVIDA ATIVA DE OUTROS TRIBUTOS - PRINCIPAL,100000.0
048,201100,06,06  ,193299010000,0,00       ,RECEITA DA DIVIDA ATIVA NAO-TRIBUTARIA DE OUTRAS REC. - PRINCIPAL,30000.0
048,201100,06,06  ,199099000000,0,00       ,OUTRAS RECEITAS,100000.0
048,201100,06,06  ,221900000000,0,00       ,ALIENACAO DE OUTROS BENS MOVEIS,0.0
048,201100,06,06  ,242199000000,0,00       ,OUTRAS TRANSFERENCIAS DA UNIAO,4000000.0
048,201100,06,06  ,242299000000,0,00       ,OUTRAS TRANSFERENCIAS DOS ESTADOS,1300000.0
048,201100,06,06  ,247199000000,0,00       ,OUTRAS TRANSFERENCIAS DE CONVENIO DA UNIAO,1000000.0
048,201100,06,06  ,247299000000,0,00       ,OUTRAS TRANSFERENCIAS DE CONVENIO DOS ESTADOS,500000.0
048,201100,06,06  ,972101020000,0,00       ,DEDUCAO DE RECEITA DO FPM - FUNDEB E REDUTOR FINANCEIRO,-4900594.5
048,201100,06,06  ,972101050000,0,00       ,DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB - ITR,-400.0
048,201100,06,06  ,972136000000,0,00       ,DEDUCAO DE REC.P/FORM.DO FUNDEB-ICMS DESONERACAO LEI COMPL. 87/96,-5000.0
048,201100,06,06  ,972201010000,0,00       ,DEDUCAO DE RECEITA P/ FORMACAO DO FUNDEB - ICMS,-840000.0
048,201100,06,06  ,972201020000,0,00       ,DEDUCAO DE RECEITA PARA FORMACAO DO FUNDEB - IPVA,-240000.0
048,201100,06,06  ,972201040000,0,00       ,DEDUCAO DE RECEITA P/ FORMACAO DO FUNDEB - IPI EXPORTACAO,-3600.0
