codigo_municipio,exercicio_orcamento,codigo_orgao,codigo_unidade,codigo_funcao,codigo_subfuncao,codigo_programa,codigo_projeto_atividade,numero_projeto_atividade,numero_subprojeto_atividade,codigo_tipo_orcamento,nome_projeto_atividade,descricao_projeto_atividade,valor_total_fixado_projeto_atividade
048,201800,01,01  ,01,031,0001,2,001,0000,F,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,MANUTENCAO DO PODER LEGISLATIVO MUNICIPAL,4287216.08
048,201800,02,02  ,04,122,0037,2,002,0000,F,MANUTENCAO DAS ATIVIDADES GERAIS DO GABINETE DO PREFEITO,MANUTENCAO DAS ATIVIDADES GERAIS DO GABINETE DO PREFEITO,1518057.23
048,201800,04,04  ,04,122,0037,2,004,0000,F,MANUTENCAO DAS ATIVIDADES DA PROCURADORIA MUNICIPAL,MANUTENCAO DAS ATIVIDADES DA PROCURADORIA MUNICIPAL,794500.0
048,201800,07,07  ,04,122,0037,2,125,0000,S,MANUTENCAO DAS ATIVIDADES GERAIS DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,MANUTENCAO DAS ATIVIDADES GERAIS DO FUNDO MUNICIPAL DE ASSISTENCIA SOCIAL,995000.0
048,201800,07,07  ,08,241,0121,2,009,0000,S,PROTECAO SOCIAL BASICA/ASSISTENCIAL AO IDOSO/PROJETO TERCEIRA IDADE CIDADA,PROTECAO SOCIAL BASICA/ASSISTENCIAL AO IDOSO/PROJETO TERCEIRA IDADE CIDADA,49000.0
048,201800,07,07  ,08,241,0121,2,010,0000,S,SERVICO DE CONV E FORTALECIMENTO DE VINCULO AO IDOSO-SCFV/PISO BASICO VARIAVEL,SERVICO DE CONV E FORTALECIMENTO DE VINCULO AO IDOSO-SCFV/PISO BASICO VARIAVEL,182500.0
048,201800,07,07  ,08,242,0126,2,011,0000,S,ASSISTENCIA AO PORTADOR DE DEFICIENCIA/PROJETO INVESTIMENTO CIDADAO,ASSISTENCIA AO PORTADOR DE DEFICIENCIA/PROJETO INVESTIMENTO CIDADAO,11000.0
048,201800,07,07  ,08,243,0131,2,012,0000,S,ACOLHIMENTO PARA CRIANCAS  ADOLESC. ATE 21 ANOS/PISO ALTA COMPLEX. PAC I,ACOLHIMENTO PARA CRIANCAS  ADOLESC. ATE 21 ANOS/PISO ALTA COMPLEX. PAC I,440000.0
048,201800,07,07  ,08,243,0131,2,013,0000,S,SERV CONVIVENCIA E FORTALEC. DE VINCULO P/CRIANCA/ADOLESC DE 15/17 ANOS SCFV/PBV,SERV CONVIVENCIA E FORTALEC. DE VINCULO P/CRIANCA/ADOLESC DE 15/17 ANOS SCFV/PBV,217300.0
048,201800,07,07  ,08,243,0131,2,014,0000,S,SERV. CONV. FORTALEC. DE VINCULO P/CRIANCA E ADOLESC. DE 06/15 ANOS - SCFV/PBV,SERV. CONV. FORTALEC. DE VINCULO P/CRIANCA E ADOLESC. DE 06/15 ANOS - SCFV/PBV,110300.0
048,201800,07,07  ,08,243,0131,2,015,0000,S,SERV. CONVIVENCIA E FORTALEC. DE VINCULOS P/CRIANCAS DE ATE 06 ANOS - SCFV/PBV,SERV. CONVIVENCIA E FORTALEC. DE VINCULOS P/CRIANCAS DE ATE 06 ANOS - SCFV/PBV,113900.0
048,201800,07,07  ,08,243,0131,2,016,0000,S,REALIZACAO DAS ACOES ESTRATEGICAS DE ERRADIC DO TRABALHO INFANTIL-PETI/SUAS,REALIZACAO DAS ACOES ESTRATEGICAS DE ERRADIC DO TRABALHO INFANTIL-PETI/SUAS,74100.0
048,201800,07,07  ,08,243,0131,2,109,0000,S,APOIO AS ACOES DO PROG. NAC. DE APRI. DA REDE SOCIOASSISTENCIAL PRIVADA DO SUAS,APOIO AS ACOES DO PROG. NAC. DE APRI. DA REDE SOCIOASSISTENCIAL PRIVADA DO SUAS,12000.0
048,201800,07,07  ,08,243,0131,2,110,0000,S,NUCLEO INTERSETORIAL DE APOIO AO CAD. UNICO-GESTAO/ACOMPANHAM CONDICIONAL,NUCLEO INTERSETORIAL DE APOIO AO CAD. UNICO-GESTAO/ACOMPANHAM CONDICIONAL,82800.0
048,201800,07,07  ,08,243,0131,2,111,0000,S,EQUIPAR E MODERNIZAR A REDE DE SERVICOS DE PROTECAO SOCIAL,EQUIPAR E MODERNIZAR A REDE DE SERVICOS DE PROTECAO SOCIAL,170000.0
048,201800,07,07  ,08,243,0131,2,117,0000,S,MANUT. DAS ATIV. DO PROG. PRIMEIRA INFANC. CRIANCA FELIZ - SUAS,MANUT. DAS ATIV. DO PROG. PRIMEIRA INFANC. CRIANCA FELIZ - SUAS,242200.0
048,201800,07,07  ,08,243,0132,2,017,0000,S,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO - SCFV/PBV,SERVICO DE CONVIVENCIA E FORTALECIMENTO DE VINCULO - SCFV/PBV,100300.0
048,201800,07,07  ,08,244,0126,2,018,0000,S,MANUTENCAO DO CONSELHO MUNIC. DOS DIREITOS DA PESSOA COM DEFICIENCIA,MANUTENCAO DO CONSELHO MUNIC. DOS DIREITOS DA PESSOA COM DEFICIENCIA,24179.47
048,201800,07,07  ,08,244,0137,1,001,0000,S,CONSTRUCAO\REFORMA\AMPLIACAO DE CENTRO DE REF. ASSIST. SOCIAL - CRAS,CONSTRUCAO\REFORMA\AMPLIACAO DE CENTRO DE REF. ASSIST. SOCIAL - CRAS,250000.0
048,201800,07,07  ,08,244,0137,1,002,0000,S,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL - CREAS,CONSTRUCAO\REFORMA\AMPLIACAO DO CENTRO DE REFERENCIA ESPECIALIZADO DA ASSISTENCIA SOCIAL - CREAS,350000.0
048,201800,07,07  ,08,244,0137,1,003,0000,S,IMPLANTACAO DO BANCO DE ALIMENTOS,IMPLANTACAO DO BANCO DE ALIMENTOS,570000.0
048,201800,07,07  ,08,244,0137,1,004,0000,S,IMPLANTACAO DE COZINHA COMUNITARIA,IMPLANTACAO DE COZINHA COMUNITARIA,390000.0
048,201800,07,07  ,08,244,0137,1,048,0000,S,CONSTRUCAO\REFORMA\AMPLIACAO DO CRAS,CONSTRUCAO\REFORMA\AMPLIACAO DO CRAS,260000.0
048,201800,07,07  ,08,244,0137,1,049,0000,S,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES DE ASSISTENCIA SOCIAL,CONSTRUCAO\REFORMA\AMPLIACAO DE UNIDADES DE ASSISTENCIA SOCIAL,200000.0
048,201800,07,07  ,08,244,0137,2,019,0000,S,MANUTENCAO DA COZINHA COMUNITARIA DE CRATEUS,MANUTENCAO DA COZINHA COMUNITARIA DE CRATEUS,329200.0
048,201800,07,07  ,08,244,0137,2,020,0000,S,ACOLHIMENTO INSTITUC P/ JOVENS E ADULTOS COM DEFIC. PISO DE ALTA COMPLEXIDADE II,ACOLHIMENTO INSTITUC P/ JOVENS E ADULTOS COM DEFIC. PISO DE ALTA COMPLEXIDADE II,200000.0
048,201800,07,07  ,08,244,0137,2,021,0000,S,GESTAO DO PROGRAMA BOLSA FAMILIA IGD/PBF,GESTAO DO PROGRAMA BOLSA FAMILIA IGD/PBF,440000.0
048,201800,07,07  ,08,244,0137,2,022,0000,S,APRIMORAMENTO DA GESTAO DO INDICE DE GESTAO DESCENTRALIZADA DO SUAS/IGDSUAS,APRIMORAMENTO DA GESTAO DO INDICE DE GESTAO DESCENTRALIZADA DO SUAS/IGDSUAS,193450.0
048,201800,07,07  ,08,244,0137,2,023,0000,S,GESTAO DE BENEFICIOS EVENTUAIS-BE,GESTAO DE BENEFICIOS EVENTUAIS-BE,131000.0
048,201800,07,07  ,08,244,0137,2,024,0000,S,MANUTENCAO DO PROGRAMA - ACESSUAS/TRABALHO/PRONATEC,MANUTENCAO DO PROGRAMA - ACESSUAS/TRABALHO/PRONATEC,172600.0
048,201800,07,07  ,08,244,0137,2,025,0000,S,REALIZACAO DE CONFERENCIAS MUNICIPAIS,REALIZACAO DE CONFERENCIAS MUNICIPAIS,61000.0
048,201800,07,07  ,08,244,0137,2,026,0000,S,APOIO A ACOES DO PROGRAMA BPC NA ESCOLA,APOIO A ACOES DO PROGRAMA BPC NA ESCOLA,34600.0
048,201800,07,07  ,08,244,0137,2,027,0000,S,PROTECAO SOCIAL BASICA - ESTACAO FAMILIA,PROTECAO SOCIAL BASICA - ESTACAO FAMILIA,25000.0
048,201800,07,07  ,08,244,0137,2,028,0000,S,MANUTENCAO DO CRAS / PBF,MANUTENCAO DO CRAS / PBF,678400.0
048,201800,07,07  ,08,244,0137,2,029,0000,S,MANUTENCAO DAS EQUIPES VOLANTES DO CRAS / PBF III,MANUTENCAO DAS EQUIPES VOLANTES DO CRAS / PBF III,273700.0
048,201800,07,07  ,08,244,0137,2,030,0000,S,MANUT. DO CREAS/PAEF/MSE EM MEIO ABERTO (LA E PSC) DEMAIS ACOES DE PSEMC,MANUT. DO CREAS/PAEF/MSE EM MEIO ABERTO (LA E PSC) DEMAIS ACOES DE PSEMC,510800.0
048,201800,07,07  ,08,244,0137,2,112,0000,S,IMPLANTACAO DE EQUIPES VOLANTES DE CRAS NO MUNICIPIO DE CRATEUS,IMPLANTACAO DE EQUIPES VOLANTES DE CRAS NO MUNICIPIO DE CRATEUS,190000.0
048,201800,07,07  ,08,244,0137,2,115,0000,S,GESTAO DO PROGRAMA BOLSA FAMILIA - FORTALECIMENTO CONTROLE SOCIAL IGD PBF,GESTAO DO PROGRAMA BOLSA FAMILIA - FORTALECIMENTO CONTROLE SOCIAL IGD PBF,47050.0
048,201800,07,07  ,08,244,0137,2,116,0000,S,GESTAO DO SUAS - FORTALECIMENTO CONTROLE SOCIAL IGD SUAS,GESTAO DO SUAS - FORTALECIMENTO CONTROLE SOCIAL IGD SUAS,47050.0
048,201800,07,07  ,08,244,0137,2,120,0000,S,MANUTENCAO DE OUTROS CONVENIOS,MANUTENCAO DE OUTROS CONVENIOS,260500.0
048,201800,07,07  ,08,244,0426,2,031,0000,S,MANUTENCAO DO PROJETO ESTACAO DIGITAL,MANUTENCAO DO PROJETO ESTACAO DIGITAL,77500.0
048,201800,08,08  ,12,361,0231,1,005,0000,F,CONSTRUCAO\REFORMA\AMPLIACAO DA REDE DO ENSINO BASICO FUNDAMENTAL,CONSTRUCAO\REFORMA\AMPLIACAO DA REDE DO ENSINO BASICO FUNDAMENTAL,1500739.75
048,201800,08,08  ,12,361,0231,2,032,0000,F,MANUTENCAO DO TRANSPORTE ESCOLAR COM RECURSOS DO FNDE,MANUTENCAO DO TRANSPORTE ESCOLAR COM RECURSOS DO FNDE,1311000.0
048,201800,08,08  ,12,361,0231,2,033,0000,F,MANUTENCAO DO TRANSPORTE ESCOLAR COM RECURSOS DO MUNICIPIO,MANUTENCAO DO TRANSPORTE ESCOLAR COM RECURSOS DO MUNICIPIO,105000.0
